id,sex,age,city,country,followers_count,last_seen,costs,games
163559,Мужской,37,Санкт-Петербург,Россия,,03.09.2022,25000,['Warcraft III']
163984,Мужской,41,Санкт-Петербург,Россия,,03.09.2022,25000,['Warcraft III']
164070,Женский,47,Москва,Россия,145,03.09.2022,25000,['Warcraft III']
164224,Мужской,41,Санкт-Петербург,Россия,103,03.09.2022,25000,['PUBG']
164504,Мужской,39,Санкт-Петербург,Россия,,03.09.2022,25000,['PUBG']
165913,Мужской,47,Санкт-Петербург,Россия,59,03.09.2022,25000,['PUBG']
166523,Мужской,41,Санкт-Петербург,Россия,,01.09.2022,25000,['Hearthstone']
166705,Мужской,47,Калининград,Россия,2688,03.09.2022,25000,['Hearthstone']
167124,Мужской,47,Санкт-Петербург,Россия,95,03.09.2022,25000,['Hearthstone']
167348,Мужской,41,,Россия,129,29.08.2022,25000,['Hearthstone']
167936,Мужской,45,Казань,Россия,1613,03.09.2022,25000,['Hearthstone']
168942,Мужской,40,Москва,Россия,,03.09.2022,25000,['Fortnite']
169966,Мужской,34,,Россия,,03.09.2022,25000,['Fortnite']
170214,Мужской,47,Саранск,Россия,222,03.09.2022,25000,['Fortnite']
170359,Мужской,41,,Россия,189,02.09.2022,25000,['Fortnite']
170751,Мужской,45,Санкт-Петербург,Россия,751,03.09.2022,25000,['Fortnite']
171547,Мужской,21,,Россия,1359,03.09.2022,25000,['Fortnite']
171729,Мужской,36,Санкт-Петербург,Россия,934,03.09.2022,25000,['Fortnite']
173750,Мужской,36,Москва,Россия,203,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
174232,Мужской,37,Надым,Россия,446,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
175507,Мужской,41,Санкт-Петербург,Россия,204,02.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
175625,Мужской,47,Санкт-Петербург,Россия,1522,01.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
175699,Мужской,43,Москва,Россия,116,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
175809,Мужской,38,Троицк,Россия,2239,30.03.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
176249,Женский,47,Санкт-Петербург,Россия,1359,03.09.2022,25000,['Hearthstone']
178042,Мужской,47,Санкт-Петербург,Россия,,03.09.2022,25000,['StarCraft 2']
178344,Мужской,41,,Антигуа и Барбуда,555,03.09.2022,118080,"['League of Legends', 'Valorant', 'Apex Legends']"
178611,Мужской,41,Санкт-Петербург,Россия,229,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
180340,Мужской,24,Москва,Россия,,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
180594,Мужской,39,Санкт-Петербург,Россия,,02.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
180716,Мужской,38,Санкт-Петербург,Россия,,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
182006,Мужской,24,Санкт-Петербург,Россия,,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
182417,Мужской,36,Москва,Россия,252,03.09.2022,25000,['StarCraft 2']
182542,Мужской,21,Санкт-Петербург,Россия,408,03.09.2022,25000,['Apex Legends']
182659,Мужской,39,Сочи,Россия,151,03.09.2022,25000,['Apex Legends']
183226,Мужской,36,Санкт-Петербург,Россия,,03.09.2022,25000,['Apex Legends']
183701,Мужской,45,Санкт-Петербург,Россия,129,01.09.2022,25000,['FIFA']
184817,Мужской,21,Краснодар,Россия,367,03.09.2022,25000,['FIFA']
184927,Мужской,47,Кириши,Россия,54,03.09.2022,25000,['FIFA']
185072,Мужской,36,Североморск,Россия,766,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
186782,Мужской,39,Санкт-Петербург,Россия,,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
187004,Мужской,38,Иркутск,Россия,,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
188716,Мужской,44,Санкт-Петербург,Россия,2594,02.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
189295,Мужской,41,Санкт-Петербург,Россия,493,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
191183,Мужской,47,Санкт-Петербург,Россия,,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
191729,Мужской,24,Мурманск,Россия,,03.09.2022,25000,['FIFA']
192459,Мужской,38,Гатчина,Россия,533,03.09.2022,25000,['FIFA']
194251,Мужской,47,Самара,Россия,781,03.09.2022,25000,['FIFA']
195196,Мужской,37,Санкт-Петербург,Россия,169,03.09.2022,25000,['FIFA']
195487,Мужской,42,Санкт-Петербург,Россия,153,03.09.2022,25000,['Apex Legends']
195525,Мужской,47,Москва,Россия,1010,03.09.2022,25000,['Apex Legends']
196027,Мужской,40,Санкт-Петербург,Россия,166,03.09.2022,25000,['CS:GO']
196104,Мужской,119,Санкт-Петербург,Россия,463,03.09.2022,25000,['CS:GO']
197693,Мужской,36,Санкт-Петербург,Россия,,03.09.2022,25000,['CS:GO']
198004,Мужской,37,Санкт-Петербург,Россия,139,03.09.2022,25000,['CS:GO']
198261,Женский,47,Москва,Россия,8027,03.09.2022,25000,['CS:GO']
198848,Мужской,47,Москва,Россия,276,03.09.2022,25000,['CS:GO']
199263,Мужской,40,,Россия,246,03.09.2022,25000,['Apex Legends']
199296,Мужской,41,Санкт-Петербург,Россия,489,31.08.2022,25000,['Apex Legends']
200226,Мужской,21,,Украина,3172,03.09.2022,50000,['StarCraft 2']
200260,Мужской,21,Лида,Беларусь,389,03.09.2022,50000,['StarCraft 2']
203209,Мужской,47,Санкт-Петербург,Россия,5277,03.09.2022,25000,['Warcraft III']
203597,Мужской,37,Санкт-Петербург,Россия,,03.09.2022,25000,['Warcraft III']
204101,Мужской,35,Санкт-Петербург,Россия,898,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
204669,Мужской,37,,Россия,,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
205548,Мужской,21,Санкт-Петербург,Россия,,02.07.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
206151,Женский,21,Санкт-Петербург,Россия,1471,03.09.2022,25000,"['StarCraft 2', 'Warface', 'Free Fire']"
206177,Мужской,40,Салехард,Россия,223,03.09.2022,25000,['Warcraft III']
209749,Мужской,41,Санкт-Петербург,Россия,1017,22.07.2022,25000,['FIFA']
211533,Мужской,47,Санкт-Петербург,Россия,264,03.09.2022,25000,['FIFA']
213129,Мужской,47,Санкт-Петербург,Россия,319,03.09.2022,25000,['FIFA']
213700,Мужской,47,Санкт-Петербург,Россия,72,03.09.2022,25000,['FIFA']
214049,Женский,39,Уфа,Россия,30383,03.09.2022,25000,['FIFA']
215205,Мужской,36,Санкт-Петербург,Россия,135,16.08.2022,25000,['Warcraft III']
216598,Мужской,40,,Россия,113,03.09.2022,25000,['Warcraft III']
218030,Мужской,41,Сосновый Бор,Россия,,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
218160,Мужской,42,Санкт-Петербург,Россия,,22.08.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
218778,Мужской,21,Москва,Россия,260,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
220731,Мужской,37,Санкт-Петербург,Россия,303,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
221832,Мужской,37,Санкт-Петербург,Россия,0,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
221953,Мужской,21,Санкт-Петербург,Россия,370,03.09.2022,25000,['Warcraft III']
224838,Мужской,42,Москва,Россия,135,02.09.2022,25000,['Warcraft III']
226099,Мужской,21,Москва,Россия,946,31.08.2022,25000,['StarCraft 2']
226113,Мужской,37,,Россия,,03.09.2022,25000,['StarCraft 2']
228490,Мужской,36,Москва,Россия,,30.08.2022,25000,['StarCraft 2']
228648,Мужской,47,Москва,Россия,867,03.09.2022,25000,['StarCraft 2']
230111,Мужской,21,Москва,Россия,47,05.06.2022,25000,['Warface']
230360,Мужской,38,Москва,Россия,218,03.09.2022,25000,['Warface']
230855,Мужской,47,Алматы,Казахстан,320,30.08.2022,37875,['Warface']
231374,Мужской,47,Санкт-Петербург,Россия,,03.09.2022,25000,['Warface']
231767,Мужской,47,Москва,Россия,,03.09.2022,25000,['Warface']
231985,Женский,47,Москва,Россия,,03.09.2022,25000,['Overwatch']
232222,Мужской,47,Санкт-Петербург,Россия,426,03.09.2022,25000,['Hearthstone']
232369,Мужской,38,Санкт-Петербург,Россия,,03.09.2022,25000,['Hearthstone']
233394,Мужской,40,Мурманск,Россия,190,03.09.2022,25000,['CS:GO']
234081,Мужской,41,Санкт-Петербург,Россия,169,03.09.2022,25000,['CS:GO']
234136,Мужской,39,Москва,Россия,,03.09.2022,75000,['CS:GO']
234423,Мужской,36,Санкт-Петербург,Россия,,30.08.2022,75000,['CS:GO']
235511,Мужской,38,Москва,Россия,127,03.09.2022,75000,['CS:GO']
236125,Мужской,47,,Россия,474,03.09.2022,75000,['Fortnite']
236653,Мужской,40,Санкт-Петербург,Россия,63,02.09.2022,75000,['Fortnite']
236896,Мужской,41,Санкт-Петербург,Россия,761,02.09.2022,75000,['Fortnite']
237547,Мужской,36,Алматы,Казахстан,1290,02.09.2022,30300,['Fortnite']
237654,Мужской,47,Москва,Россия,469,03.09.2022,25000,['Fortnite']
237698,Мужской,47,Москва,Россия,165,03.09.2022,25000,['Fortnite']
237758,Мужской,18,Москва,Россия,235,16.11.2019,25000,['CS:GO']
238209,Мужской,47,Москва,Россия,3,02.09.2022,25000,['CS:GO']
239860,Мужской,41,Усинск,Россия,58,30.08.2022,25000,['CS:GO']
240199,Мужской,34,Москва,Россия,2329,01.08.2022,25000,['Hearthstone']
240526,Мужской,47,Ростов-на-Дону,Россия,528,03.09.2022,25000,['Hearthstone']
241569,Мужской,36,Новочеркасск,Россия,3,03.09.2022,25000,['League of Legends']
241652,Мужской,38,Leipzig,Германия,731,03.09.2022,138615,['League of Legends']
241873,Женский,35,Санкт-Петербург,Россия,1659,02.05.2022,25000,['League of Legends']
241937,Мужской,21,Чебоксары,Россия,198,02.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
243559,Мужской,37,Санкт-Петербург,Россия,170,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
244297,Мужской,35,Москва,Россия,499,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
246431,Мужской,21,Ломоносов,Россия,20,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
246926,Мужской,21,Москва,Россия,,03.09.2022,25000,"['League of Legends', 'Valorant', 'Apex Legends']"
246949,Мужской,21,Санкт-Петербург,Россия,4701,03.09.2022,25000,['League of Legends']
247023,Женский,47,Москва,Россия,21933,22.01.2022,25000,['League of Legends']
247090,Мужской,41,Обнинск,Россия,59,03.09.2022,25000,['Hearthstone']
247265,Мужской,38,Хотьково,Россия,,21.08.2022,25000,['Overwatch']
247400,Мужской,35,Хабаровск,Россия,0,03.09.2022,25000,['Overwatch']
247411,Мужской,21,Москва,Россия,250,03.09.2022,25000,['FIFA']
248254,Женский,29,Санкт-Петербург,Россия,4927,25.09.2019,25000,['FIFA']
251150,Мужской,36,Москва,Россия,,03.09.2022,25000,['FIFA']
252108,Мужской,41,Москва,Россия,263,01.09.2022,25000,['FIFA']
253040,Мужской,36,Санкт-Петербург,Россия,273,03.09.2022,25000,['Valorant']
253428,Мужской,37,Саянск,Россия,91,29.08.2022,25000,['Valorant']
253853,Женский,41,Москва,Россия,57,27.05.2021,25000,['Warcraft III']
254982,Мужской,21,Москва,Россия,94,02.09.2022,25000,['Warcraft III']
255992,Мужской,37,Обнинск,Россия,564,03.09.2022,25000,['Warcraft III']
256264,Мужской,38,Санкт-Петербург,Россия,83,03.09.2022,25000,['Warcraft III']
257426,Мужской,47,Санкт-Петербург,Россия,133,03.09.2022,25000,['Warcraft III']
258139,Женский,41,,Россия,636,08.08.2022,25000,['Valorant']
258481,Мужской,36,Санкт-Петербург,Россия,170,03.09.2022,25000,['Valorant']
258633,Мужской,47,,Россия,306,03.09.2022,25000,['Valorant']
259894,Мужской,41,Санкт-Петербург,Россия,,03.09.2022,25000,['Valorant']
260196,Мужской,37,Praha,Чехия,569,03.09.2022,184820,"['PUBG', 'Hearthstone', 'Overwatch']"
261537,Мужской,21,Белгород,Россия,605,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
262226,Мужской,40,Санкт-Петербург,Россия,15,03.11.2018,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
262417,Женский,37,Санкт-Петербург,Россия,387,27.08.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
262568,Мужской,41,Санкт-Петербург,Россия,,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
264086,Мужской,40,Москва,Россия,181,01.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
265263,Мужской,36,Москва,Россия,139,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
266509,Женский,21,Москва,Россия,,29.08.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
267368,Женский,21,Санкт-Петербург,Россия,176,03.09.2022,25000,['Valorant']
